WARNING: one_logger package is required to enable e2e metrics tracking. please go to https://confluence.nvidia.com/display/MLWFO/Package+Repositories for details to install it
INFO:mindspeed_llm.training.initialize:[InitHook] data_path=/sharedata/ckw/dataset/openwebtext_text_document is not raw. Skip preprocessing.
/sharedata/ckw/MindSpeed-LLM/megatron/core/models/gpt/gpt_layer_specs.py:283: UserWarning: This private function is on a deprecation track. Please switch to `get_mlp_module_spec`
        since it will be removed in a future release.
  warnings.warn(
INFO:megatron.core.timers:(min, max) time across ranks (ms):
    model-and-optimizer-setup ......................: (90.86, 541.65)
    train/valid/test-data-iterators-setup ..........: (397.27, 457.22)
WARNING:mindspeed.core.fusions.fused_rope:Setting apply_rope_fusion to false because its implementation is not included in Apex. Try upgrading to the latest version
Using /root/.cache/torch_extensions/py310_cpu as PyTorch extensions root...
Emitting ninja build file /root/.cache/torch_extensions/py310_cpu/npu_rotary_position_embedding/build.ninja...
Building extension module npu_rotary_position_embedding...
Allowing ninja to set a default number of workers... (overridable by setting the environment variable MAX_JOBS=N)
Loading extension module npu_rotary_position_embedding...
/sharedata/shareenvs/qiuwu-optimizer-dev/lib/python3.10/site-packages/mindspeed/core/fp8_utils.py:21: UserWarning: Currently, it is not supported to Cast shard fp32 main params to fp8 model params
  warnings.warn("Currently, it is not supported to Cast shard fp32 main params to fp8 model params")
 [2025-12-24 23:45:20] iteration        1/   20000 | consumed samples:           64 | elapsed time per iteration (ms): 39133.3 | throughput per GPU (TFLOP/s/GPU): 2.1 | core attn ratio (%): 50.0 | learning rate: 2.992500E-06 | global batch size:    64 | lm loss: 1.209764E+01 | loss scale: 1.0 | grad norm: 17.588 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:42] iteration       16/   20000 | consumed samples:         1024 | elapsed time per iteration (ms): 1453.1 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 2.538000E-05 | global batch size:    64 | lm loss: 1.037928E+01 | loss scale: 1.0 | grad norm: 2.174 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:43] iteration       17/   20000 | consumed samples:         1088 | elapsed time per iteration (ms): 1451.3 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 2.687250E-05 | global batch size:    64 | lm loss: 1.032705E+01 | loss scale: 1.0 | grad norm: 2.192 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:44] iteration       18/   20000 | consumed samples:         1152 | elapsed time per iteration (ms): 1447.8 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 2.836500E-05 | global batch size:    64 | lm loss: 1.033102E+01 | loss scale: 1.0 | grad norm: 2.083 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:46] iteration       19/   20000 | consumed samples:         1216 | elapsed time per iteration (ms): 1447.4 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 2.985750E-05 | global batch size:    64 | lm loss: 1.023253E+01 | loss scale: 1.0 | grad norm: 2.188 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:47] iteration       20/   20000 | consumed samples:         1280 | elapsed time per iteration (ms): 1453.2 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 3.135000E-05 | global batch size:    64 | lm loss: 1.020794E+01 | loss scale: 1.0 | grad norm: 2.249 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:49] iteration       21/   20000 | consumed samples:         1344 | elapsed time per iteration (ms): 1456.4 | throughput per GPU (TFLOP/s/GPU): 56.1 | core attn ratio (%): 50.0 | learning rate: 3.284250E-05 | global batch size:    64 | lm loss: 1.010937E+01 | loss scale: 1.0 | grad norm: 4.872 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:50] iteration       22/   20000 | consumed samples:         1408 | elapsed time per iteration (ms): 1454.6 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 3.433500E-05 | global batch size:    64 | lm loss: 1.008513E+01 | loss scale: 1.0 | grad norm: 4.212 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:52] iteration       23/   20000 | consumed samples:         1472 | elapsed time per iteration (ms): 1450.7 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 3.582750E-05 | global batch size:    64 | lm loss: 9.974005E+00 | loss scale: 1.0 | grad norm: 2.781 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:53] iteration       24/   20000 | consumed samples:         1536 | elapsed time per iteration (ms): 1449.9 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 3.732000E-05 | global batch size:    64 | lm loss: 9.876320E+00 | loss scale: 1.0 | grad norm: 2.567 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:55] iteration       25/   20000 | consumed samples:         1600 | elapsed time per iteration (ms): 1455.7 | throughput per GPU (TFLOP/s/GPU): 56.1 | core attn ratio (%): 50.0 | learning rate: 3.881250E-05 | global batch size:    64 | lm loss: 9.800019E+00 | loss scale: 1.0 | grad norm: 2.856 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:56] iteration       26/   20000 | consumed samples:         1664 | elapsed time per iteration (ms): 1458.8 | throughput per GPU (TFLOP/s/GPU): 56.0 | core attn ratio (%): 50.0 | learning rate: 4.030500E-05 | global batch size:    64 | lm loss: 9.710830E+00 | loss scale: 1.0 | grad norm: 5.784 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:57] iteration       27/   20000 | consumed samples:         1728 | elapsed time per iteration (ms): 1456.0 | throughput per GPU (TFLOP/s/GPU): 56.1 | core attn ratio (%): 50.0 | learning rate: 4.179750E-05 | global batch size:    64 | lm loss: 9.611202E+00 | loss scale: 1.0 | grad norm: 2.860 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:45:59] iteration       28/   20000 | consumed samples:         1792 | elapsed time per iteration (ms): 1465.3 | throughput per GPU (TFLOP/s/GPU): 55.7 | core attn ratio (%): 50.0 | learning rate: 4.329000E-05 | global batch size:    64 | lm loss: 9.611458E+00 | loss scale: 1.0 | grad norm: 4.086 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:00] iteration       29/   20000 | consumed samples:         1856 | elapsed time per iteration (ms): 1455.9 | throughput per GPU (TFLOP/s/GPU): 56.1 | core attn ratio (%): 50.0 | learning rate: 4.478250E-05 | global batch size:    64 | lm loss: 9.542822E+00 | loss scale: 1.0 | grad norm: 2.663 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:02] iteration       30/   20000 | consumed samples:         1920 | elapsed time per iteration (ms): 1452.2 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 4.627500E-05 | global batch size:    64 | lm loss: 9.456300E+00 | loss scale: 1.0 | grad norm: 2.123 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:03] iteration       31/   20000 | consumed samples:         1984 | elapsed time per iteration (ms): 1446.7 | throughput per GPU (TFLOP/s/GPU): 56.5 | core attn ratio (%): 50.0 | learning rate: 4.776750E-05 | global batch size:    64 | lm loss: 9.361180E+00 | loss scale: 1.0 | grad norm: 2.776 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:05] iteration       32/   20000 | consumed samples:         2048 | elapsed time per iteration (ms): 1453.4 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 4.926000E-05 | global batch size:    64 | lm loss: 9.372733E+00 | loss scale: 1.0 | grad norm: 3.239 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:06] iteration       33/   20000 | consumed samples:         2112 | elapsed time per iteration (ms): 1452.1 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 5.075250E-05 | global batch size:    64 | lm loss: 9.267920E+00 | loss scale: 1.0 | grad norm: 2.389 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:08] iteration       34/   20000 | consumed samples:         2176 | elapsed time per iteration (ms): 1449.5 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 5.224500E-05 | global batch size:    64 | lm loss: 9.186996E+00 | loss scale: 1.0 | grad norm: 1.976 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:09] iteration       35/   20000 | consumed samples:         2240 | elapsed time per iteration (ms): 1448.3 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 5.373750E-05 | global batch size:    64 | lm loss: 9.052335E+00 | loss scale: 1.0 | grad norm: 2.521 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:11] iteration       36/   20000 | consumed samples:         2304 | elapsed time per iteration (ms): 1453.8 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 5.523000E-05 | global batch size:    64 | lm loss: 9.036526E+00 | loss scale: 1.0 | grad norm: 3.068 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:12] iteration       37/   20000 | consumed samples:         2368 | elapsed time per iteration (ms): 1449.6 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 5.672250E-05 | global batch size:    64 | lm loss: 9.027060E+00 | loss scale: 1.0 | grad norm: 1.819 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:13] iteration       38/   20000 | consumed samples:         2432 | elapsed time per iteration (ms): 1448.4 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 5.821500E-05 | global batch size:    64 | lm loss: 8.853590E+00 | loss scale: 1.0 | grad norm: 2.514 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:15] iteration       39/   20000 | consumed samples:         2496 | elapsed time per iteration (ms): 1448.7 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 5.970750E-05 | global batch size:    64 | lm loss: 8.784708E+00 | loss scale: 1.0 | grad norm: 1.942 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:16] iteration       40/   20000 | consumed samples:         2560 | elapsed time per iteration (ms): 1446.9 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 6.120000E-05 | global batch size:    64 | lm loss: 8.748005E+00 | loss scale: 1.0 | grad norm: 2.375 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:18] iteration       41/   20000 | consumed samples:         2624 | elapsed time per iteration (ms): 1444.9 | throughput per GPU (TFLOP/s/GPU): 56.5 | core attn ratio (%): 50.0 | learning rate: 6.269250E-05 | global batch size:    64 | lm loss: 8.635805E+00 | loss scale: 1.0 | grad norm: 1.969 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:19] iteration       42/   20000 | consumed samples:         2688 | elapsed time per iteration (ms): 1446.6 | throughput per GPU (TFLOP/s/GPU): 56.5 | core attn ratio (%): 50.0 | learning rate: 6.418500E-05 | global batch size:    64 | lm loss: 8.664030E+00 | loss scale: 1.0 | grad norm: 1.656 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:21] iteration       43/   20000 | consumed samples:         2752 | elapsed time per iteration (ms): 1447.1 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 6.567750E-05 | global batch size:    64 | lm loss: 8.585561E+00 | loss scale: 1.0 | grad norm: 1.925 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:22] iteration       44/   20000 | consumed samples:         2816 | elapsed time per iteration (ms): 1444.4 | throughput per GPU (TFLOP/s/GPU): 56.5 | core attn ratio (%): 50.0 | learning rate: 6.717000E-05 | global batch size:    64 | lm loss: 8.455920E+00 | loss scale: 1.0 | grad norm: 1.835 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:24] iteration       45/   20000 | consumed samples:         2880 | elapsed time per iteration (ms): 1449.2 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 6.866250E-05 | global batch size:    64 | lm loss: 8.347139E+00 | loss scale: 1.0 | grad norm: 1.470 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:25] iteration       46/   20000 | consumed samples:         2944 | elapsed time per iteration (ms): 1449.6 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 7.015500E-05 | global batch size:    64 | lm loss: 8.276097E+00 | loss scale: 1.0 | grad norm: 1.698 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:27] iteration       47/   20000 | consumed samples:         3008 | elapsed time per iteration (ms): 1452.0 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 7.164750E-05 | global batch size:    64 | lm loss: 8.229522E+00 | loss scale: 1.0 | grad norm: 1.846 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:28] iteration       48/   20000 | consumed samples:         3072 | elapsed time per iteration (ms): 1455.1 | throughput per GPU (TFLOP/s/GPU): 56.1 | core attn ratio (%): 50.0 | learning rate: 7.314000E-05 | global batch size:    64 | lm loss: 8.314543E+00 | loss scale: 1.0 | grad norm: 7.303 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:29] iteration       49/   20000 | consumed samples:         3136 | elapsed time per iteration (ms): 1460.5 | throughput per GPU (TFLOP/s/GPU): 55.9 | core attn ratio (%): 50.0 | learning rate: 7.463250E-05 | global batch size:    64 | lm loss: 8.119005E+00 | loss scale: 1.0 | grad norm: 2.408 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:31] iteration       50/   20000 | consumed samples:         3200 | elapsed time per iteration (ms): 1451.8 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 7.612500E-05 | global batch size:    64 | lm loss: 8.077501E+00 | loss scale: 1.0 | grad norm: 2.014 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:32] iteration       51/   20000 | consumed samples:         3264 | elapsed time per iteration (ms): 1444.0 | throughput per GPU (TFLOP/s/GPU): 56.6 | core attn ratio (%): 50.0 | learning rate: 7.761750E-05 | global batch size:    64 | lm loss: 8.045169E+00 | loss scale: 1.0 | grad norm: 3.076 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:34] iteration       52/   20000 | consumed samples:         3328 | elapsed time per iteration (ms): 1447.3 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 7.911000E-05 | global batch size:    64 | lm loss: 8.015416E+00 | loss scale: 1.0 | grad norm: 2.280 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:35] iteration       53/   20000 | consumed samples:         3392 | elapsed time per iteration (ms): 1449.2 | throughput per GPU (TFLOP/s/GPU): 56.4 | core attn ratio (%): 50.0 | learning rate: 8.060250E-05 | global batch size:    64 | lm loss: 7.884336E+00 | loss scale: 1.0 | grad norm: 2.504 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:37] iteration       54/   20000 | consumed samples:         3456 | elapsed time per iteration (ms): 1454.9 | throughput per GPU (TFLOP/s/GPU): 56.1 | core attn ratio (%): 50.0 | learning rate: 8.209500E-05 | global batch size:    64 | lm loss: 7.841880E+00 | loss scale: 1.0 | grad norm: 1.438 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:38] iteration       55/   20000 | consumed samples:         3520 | elapsed time per iteration (ms): 1451.3 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 8.358750E-05 | global batch size:    64 | lm loss: 7.794554E+00 | loss scale: 1.0 | grad norm: 1.488 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:40] iteration       56/   20000 | consumed samples:         3584 | elapsed time per iteration (ms): 1453.3 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 8.508000E-05 | global batch size:    64 | lm loss: 7.751579E+00 | loss scale: 1.0 | grad norm: 2.279 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:41] iteration       57/   20000 | consumed samples:         3648 | elapsed time per iteration (ms): 1454.6 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 8.657250E-05 | global batch size:    64 | lm loss: 7.712978E+00 | loss scale: 1.0 | grad norm: 1.321 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:43] iteration       58/   20000 | consumed samples:         3712 | elapsed time per iteration (ms): 1454.3 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 8.806500E-05 | global batch size:    64 | lm loss: 7.720392E+00 | loss scale: 1.0 | grad norm: 2.082 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:44] iteration       59/   20000 | consumed samples:         3776 | elapsed time per iteration (ms): 1450.6 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 8.955750E-05 | global batch size:    64 | lm loss: 7.659236E+00 | loss scale: 1.0 | grad norm: 1.716 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:45] iteration       60/   20000 | consumed samples:         3840 | elapsed time per iteration (ms): 1446.3 | throughput per GPU (TFLOP/s/GPU): 56.5 | core attn ratio (%): 50.0 | learning rate: 9.105000E-05 | global batch size:    64 | lm loss: 7.527308E+00 | loss scale: 1.0 | grad norm: 1.267 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:47] iteration       61/   20000 | consumed samples:         3904 | elapsed time per iteration (ms): 1445.4 | throughput per GPU (TFLOP/s/GPU): 56.5 | core attn ratio (%): 50.0 | learning rate: 9.254250E-05 | global batch size:    64 | lm loss: 7.481492E+00 | loss scale: 1.0 | grad norm: 1.388 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:48] iteration       62/   20000 | consumed samples:         3968 | elapsed time per iteration (ms): 1445.7 | throughput per GPU (TFLOP/s/GPU): 56.5 | core attn ratio (%): 50.0 | learning rate: 9.403500E-05 | global batch size:    64 | lm loss: 7.458069E+00 | loss scale: 1.0 | grad norm: 1.239 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:50] iteration       63/   20000 | consumed samples:         4032 | elapsed time per iteration (ms): 1451.3 | throughput per GPU (TFLOP/s/GPU): 56.3 | core attn ratio (%): 50.0 | learning rate: 9.552750E-05 | global batch size:    64 | lm loss: 7.426372E+00 | loss scale: 1.0 | grad norm: 1.202 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
 [2025-12-24 23:46:51] iteration       64/   20000 | consumed samples:         4096 | elapsed time per iteration (ms): 1452.2 | throughput per GPU (TFLOP/s/GPU): 56.2 | core attn ratio (%): 50.0 | learning rate: 9.702000E-05 | global batch size:    64 | lm loss: 7.372677E+00 | loss scale: 1.0 | grad norm: 1.361 | num zeros: 0 | number of skipped iterations:   0 | number of nan iterations:   0 |
